filename	acq_time	operator	randstr
anat/sub-8023_ses-01_acq-mprage_T1w.nii.gz	2021-11-07T16:41:42	n/a	96ff83e9
func/sub-8023_ses-01_task-RDMmotion_run-01_bold.nii.gz	2021-11-07T16:43:33	n/a	18095872
func/sub-8023_ses-01_task-RDMcolor_run-01_bold.nii.gz	2021-11-07T16:46:43	n/a	e6f90fff
func/sub-8023_ses-01_task-RDMmotion_run-02_bold.nii.gz	2021-11-07T16:55:22	n/a	f58e08c7
func/sub-8023_ses-01_task-RDMcolor_run-02_bold.nii.gz	2021-11-07T16:58:33	n/a	cb09de33
func/sub-8023_ses-01_task-RDMmotion_run-03_bold.nii.gz	2021-11-07T17:07:23	n/a	7bdf2308
func/sub-8023_ses-01_task-RDMcolor_run-03_bold.nii.gz	2021-11-07T17:10:42	n/a	04f53e8f
func/sub-8023_ses-01_task-RDMmotion_run-04_bold.nii.gz	2021-11-07T17:19:33	n/a	816dbe65
func/sub-8023_ses-01_task-RDMcolor_run-04_bold.nii.gz	2021-11-07T17:22:43	n/a	2efc4d6d
func/sub-8023_ses-01_task-RDMmotion_run-05_bold.nii.gz	2021-11-07T17:31:22	n/a	efe7a3f9
func/sub-8023_ses-01_task-RDMcolor_run-05_bold.nii.gz	2021-11-07T17:34:33	n/a	37e0c747
func/sub-8023_ses-01_task-RDMmotion_run-06_bold.nii.gz	2021-11-07T17:43:23	n/a	e39575b8
func/sub-8023_ses-01_task-RDMcolor_run-06_bold.nii.gz	2021-11-07T17:46:22	n/a	5687599e
func/sub-8023_ses-01_task-RDMlocalizer_run-01_bold.nii.gz	2021-11-07T17:55:33	n/a	952ca5ac
func/sub-8023_ses-01_task-RDMlocalizer_run-02_bold.nii.gz	2021-11-07T18:00:23	n/a	054bdbe3
fmap/sub-8023_ses-01_acq-greAP_magnitude1.nii.gz	2021-11-07T18:05:34	n/a	b48a6ccf
fmap/sub-8023_ses-01_acq-greAP_magnitude2.nii.gz	2021-11-07T18:05:34	n/a	b48a6ccf
fmap/sub-8023_ses-01_acq-greAP_phasediff.nii.gz	2021-11-07T18:05:34	n/a	241ccf11
