filename	acq_time	operator	randstr
anat/sub-8005_ses-01_acq-mprage_T1w.nii.gz	2021-07-20T11:11:32	n/a	80f0f4c3
func/sub-8005_ses-01_task-RDMmotion_run-01_bold.nii.gz	2021-07-20T11:12:55	n/a	0fcdbc8b
func/sub-8005_ses-01_task-RDMcolor_run-01_bold.nii.gz	2021-07-20T11:16:04	n/a	6ce7be5e
func/sub-8005_ses-01_task-RDMmotion_run-02_bold.nii.gz	2021-07-20T11:24:52	n/a	0a0265c3
func/sub-8005_ses-01_task-RDMcolor_run-02_bold.nii.gz	2021-07-20T11:27:55	n/a	d08620b0
func/sub-8005_ses-01_task-RDMmotion_run-03_bold.nii.gz	2021-07-20T11:36:24	n/a	9380b53e
func/sub-8005_ses-01_task-RDMcolor_run-03_bold.nii.gz	2021-07-20T11:39:52	n/a	5705d2cf
func/sub-8005_ses-01_task-RDMmotion_run-04_bold.nii.gz	2021-07-20T11:49:15	n/a	6294ac39
func/sub-8005_ses-01_task-RDMcolor_run-04_bold.nii.gz	2021-07-20T11:52:44	n/a	7a625094
func/sub-8005_ses-01_task-RDMmotion_run-05_bold.nii.gz	2021-07-20T12:01:12	n/a	0ec04135
func/sub-8005_ses-01_task-RDMcolor_run-05_bold.nii.gz	2021-07-20T12:04:35	n/a	916ef9ab
func/sub-8005_ses-01_task-RDMmotion_run-06_bold.nii.gz	2021-07-20T12:13:04	n/a	db70788c
func/sub-8005_ses-01_task-RDMcolor_run-06_bold.nii.gz	2021-07-20T12:16:32	n/a	2c2fd455
func/sub-8005_ses-01_task-RDMlocalizer_run-01_bold.nii.gz	2021-07-20T12:25:15	n/a	4635fff8
func/sub-8005_ses-01_task-RDMlocalizer_run-02_bold.nii.gz	2021-07-20T12:29:44	n/a	245bf217
fmap/sub-8005_ses-01_acq-greAP_magnitude1.nii.gz	2021-07-20T12:35:31	n/a	b715af5d
fmap/sub-8005_ses-01_acq-greAP_magnitude2.nii.gz	2021-07-20T12:35:31	n/a	b715af5d
fmap/sub-8005_ses-01_acq-greAP_phasediff.nii.gz	2021-07-20T12:35:31	n/a	7db714d4
