filename	acq_time	operator	randstr
anat/sub-8027_ses-01_acq-mprage_T1w.nii.gz	2021-11-13T16:27:09	n/a	286bb631
func/sub-8027_ses-01_task-RDMmotion_run-01_bold.nii.gz	2021-11-13T16:28:34	n/a	757d1694
func/sub-8027_ses-01_task-RDMcolor_run-01_bold.nii.gz	2021-11-13T16:31:31	n/a	53694e13
func/sub-8027_ses-01_task-RDMmotion_run-02_bold.nii.gz	2021-11-13T16:40:09	n/a	67b5ede5
func/sub-8027_ses-01_task-RDMcolor_run-02_bold.nii.gz	2021-11-13T16:43:34	n/a	e8eb5900
func/sub-8027_ses-01_task-RDMmotion_run-03_bold.nii.gz	2021-11-13T16:52:11	n/a	7fb1bc91
func/sub-8027_ses-01_task-RDMcolor_run-03_bold.nii.gz	2021-11-13T16:55:49	n/a	b5243a45
func/sub-8027_ses-01_task-RDMmotion_run-04_bold.nii.gz	2021-11-13T17:04:34	n/a	00a38b38
func/sub-8027_ses-01_task-RDMcolor_run-04_bold.nii.gz	2021-11-13T17:08:11	n/a	e4e48600
func/sub-8027_ses-01_task-RDMmotion_run-05_bold.nii.gz	2021-11-13T17:16:49	n/a	9ea4bdbb
func/sub-8027_ses-01_task-RDMcolor_run-05_bold.nii.gz	2021-11-13T17:20:14	n/a	81927388
func/sub-8027_ses-01_task-RDMmotion_run-06_bold.nii.gz	2021-11-13T17:29:11	n/a	d7d505bf
func/sub-8027_ses-01_task-RDMcolor_run-06_bold.nii.gz	2021-11-13T17:32:09	n/a	e3b6ff5f
func/sub-8027_ses-01_task-RDMlocalizer_run-01_bold.nii.gz	2021-11-13T17:41:14	n/a	905c5a9b
func/sub-8027_ses-01_task-RDMlocalizer_run-02_bold.nii.gz	2021-11-13T17:46:11	n/a	39761a25
fmap/sub-8027_ses-01_acq-greAP_magnitude1.nii.gz	2021-11-13T17:51:28	n/a	7d1c755e
fmap/sub-8027_ses-01_acq-greAP_magnitude2.nii.gz	2021-11-13T17:51:28	n/a	7d1c755e
fmap/sub-8027_ses-01_acq-greAP_phasediff.nii.gz	2021-11-13T17:51:28	n/a	7af377b7
