filename	acq_time	operator	randstr
anat/sub-8026_ses-01_acq-mprage_T1w.nii.gz	2021-11-13T14:46:51	n/a	b235fcf0
func/sub-8026_ses-01_task-RDMmotion_run-01_bold.nii.gz	2021-11-13T14:49:37	n/a	a3bf937c
func/sub-8026_ses-01_task-RDMcolor_run-01_bold.nii.gz	2021-11-13T14:53:14	n/a	95dd6c67
func/sub-8026_ses-01_task-RDMmotion_run-02_bold.nii.gz	2021-11-13T15:01:31	n/a	186eebb9
func/sub-8026_ses-01_task-RDMcolor_run-02_bold.nii.gz	2021-11-13T15:04:57	n/a	5975564a
func/sub-8026_ses-01_task-RDMmotion_run-03_bold.nii.gz	2021-11-13T15:13:34	n/a	dab509b3
func/sub-8026_ses-01_task-RDMcolor_run-03_bold.nii.gz	2021-11-13T15:16:31	n/a	4eca04e4
func/sub-8026_ses-01_task-RDMmotion_run-04_bold.nii.gz	2021-11-13T15:25:17	n/a	21c1a2a0
func/sub-8026_ses-01_task-RDMcolor_run-04_bold.nii.gz	2021-11-13T15:28:34	n/a	708c11e5
func/sub-8026_ses-01_task-RDMmotion_run-05_bold.nii.gz	2021-11-13T15:36:51	n/a	01951c9c
func/sub-8026_ses-01_task-RDMcolor_run-05_bold.nii.gz	2021-11-13T15:40:17	n/a	2f0e6d0a
func/sub-8026_ses-01_task-RDMmotion_run-06_bold.nii.gz	2021-11-13T15:48:54	n/a	18d18dae
func/sub-8026_ses-01_task-RDMcolor_run-06_bold.nii.gz	2021-11-13T15:51:51	n/a	8560c6e5
func/sub-8026_ses-01_task-RDMlocalizer_run-01_bold.nii.gz	2021-11-13T16:00:57	n/a	5c51b724
func/sub-8026_ses-01_task-RDMlocalizer_run-02_bold.nii.gz	2021-11-13T16:05:54	n/a	461b62ca
fmap/sub-8026_ses-01_acq-greAP_magnitude1.nii.gz	2021-11-13T16:11:03	n/a	badd848f
fmap/sub-8026_ses-01_acq-greAP_magnitude2.nii.gz	2021-11-13T16:11:03	n/a	badd848f
fmap/sub-8026_ses-01_acq-greAP_phasediff.nii.gz	2021-11-13T16:11:03	n/a	02642700
