filename	acq_time	operator	randstr
anat/sub-8032_ses-01_acq-mprage_T1w.nii.gz	2021-11-17T15:05:40	n/a	7fbf149b
func/sub-8032_ses-01_task-RDMmotion_run-01_bold.nii.gz	2021-11-17T15:06:55	n/a	35be6921
func/sub-8032_ses-01_task-RDMcolor_run-01_bold.nii.gz	2021-11-17T15:10:15	n/a	9a1c6723
func/sub-8032_ses-01_task-RDMmotion_run-02_bold.nii.gz	2021-11-17T15:18:42	n/a	1066b9fc
func/sub-8032_ses-01_task-RDMcolor_run-02_bold.nii.gz	2021-11-17T15:21:35	n/a	b6ae2535
func/sub-8032_ses-01_task-RDMmotion_run-03_bold.nii.gz	2021-11-17T15:30:35	n/a	4d6dc497
func/sub-8032_ses-01_task-RDMcolor_run-03_bold.nii.gz	2021-11-17T15:34:02	n/a	d6aa89ab
func/sub-8032_ses-01_task-RDMmotion_run-04_bold.nii.gz	2021-11-17T15:42:15	n/a	ce47fd25
func/sub-8032_ses-01_task-RDMcolor_run-04_bold.nii.gz	2021-11-17T15:45:55	n/a	af82358a
func/sub-8032_ses-01_task-RDMmotion_run-05_bold.nii.gz	2021-11-17T15:54:22	n/a	26b57b3b
func/sub-8032_ses-01_task-RDMcolor_run-05_bold.nii.gz	2021-11-17T15:57:55	n/a	401cefb3
func/sub-8032_ses-01_task-RDMmotion_run-06_bold.nii.gz	2021-11-17T16:06:15	n/a	0b991f04
func/sub-8032_ses-01_task-RDMcolor_run-06_bold.nii.gz	2021-11-17T16:09:42	n/a	f4122dbf
func/sub-8032_ses-01_task-RDMlocalizer_run-01_bold.nii.gz	2021-11-17T16:18:35	n/a	41b6ab2c
func/sub-8032_ses-01_task-RDMlocalizer_run-02_bold.nii.gz	2021-11-17T16:23:15	n/a	01c7cf48
fmap/sub-8032_ses-01_acq-greAP_magnitude1.nii.gz	2021-11-17T16:28:25	n/a	75e1d4bb
fmap/sub-8032_ses-01_acq-greAP_magnitude2.nii.gz	2021-11-17T16:28:25	n/a	75e1d4bb
fmap/sub-8032_ses-01_acq-greAP_phasediff.nii.gz	2021-11-17T16:28:25	n/a	1442af42
