filename	acq_time	operator	randstr
anat/sub-8022_ses-01_acq-mprage_T1w.nii.gz	2021-11-07T14:55:23	n/a	0dd0cfdc
func/sub-8022_ses-01_task-RDMmotion_run-01_bold.nii.gz	2021-11-07T14:56:51	n/a	ac02b325
func/sub-8022_ses-01_task-RDMcolor_run-01_bold.nii.gz	2021-11-07T14:59:53	n/a	dd0acb5d
func/sub-8022_ses-01_task-RDMmotion_run-02_bold.nii.gz	2021-11-07T15:08:43	n/a	1c333683
func/sub-8022_ses-01_task-RDMcolor_run-02_bold.nii.gz	2021-11-07T15:11:31	n/a	ad7c1b31
func/sub-8022_ses-01_task-RDMmotion_run-03_bold.nii.gz	2021-11-07T15:20:33	n/a	1689228f
func/sub-8022_ses-01_task-RDMcolor_run-03_bold.nii.gz	2021-11-07T15:23:43	n/a	071217bc
func/sub-8022_ses-01_task-RDMmotion_run-04_bold.nii.gz	2021-11-07T15:31:51	n/a	9896e3a6
func/sub-8022_ses-01_task-RDMcolor_run-04_bold.nii.gz	2021-11-07T15:35:33	n/a	896a932c
func/sub-8022_ses-01_task-RDMmotion_run-05_bold.nii.gz	2021-11-07T15:45:03	n/a	95c37cd6
func/sub-8022_ses-01_task-RDMcolor_run-05_bold.nii.gz	2021-11-07T15:48:31	n/a	2627453f
func/sub-8022_ses-01_task-RDMmotion_run-06_bold.nii.gz	2021-11-07T15:57:13	n/a	270240a9
func/sub-8022_ses-01_task-RDMcolor_run-06_bold.nii.gz	2021-11-07T16:00:43	n/a	4ee09f0d
func/sub-8022_ses-01_task-RDMlocalizer_run-01_bold.nii.gz	2021-11-07T16:09:31	n/a	2489cebe
func/sub-8022_ses-01_task-RDMlocalizer_run-02_bold.nii.gz	2021-11-07T16:14:13	n/a	e92701ba
fmap/sub-8022_ses-01_acq-greAP_magnitude1.nii.gz	2021-11-07T16:19:23	n/a	03ba464f
fmap/sub-8022_ses-01_acq-greAP_magnitude2.nii.gz	2021-11-07T16:19:23	n/a	03ba464f
fmap/sub-8022_ses-01_acq-greAP_phasediff.nii.gz	2021-11-07T16:19:23	n/a	8eb454cc
